"","OTU_1931","OTU_2222","OTU_6378","OTU_9477","OTU_9514","OTU_9562","OTU_11297","OTU_12570","OTU_15054","OTU_15382","OTU_15462","OTU_17538","OTU_18951","OTU_19191","OTU_23235","OTU_28952","OTU_35049","OTU_44126","OTU_46159","OTU_50448","OTU_51831","OTU_58295","OTU_58296","OTU_58301","OTU_59566","OTU_64396","OTU_67513","OTU_68416","OTU_70379","OTU_70628","OTU_70974","OTU_72003","OTU_73021","OTU_73887","OTU_74059","OTU_74211","OTU_74391","OTU_74655","OTU_79234","OTU_83011","OTU_86715","OTU_88035","OTU_88701","OTU_92034","OTU_92131","OTU_92289","OTU_94166","OTU_98605","OTU_102425","OTU_104043","OTU_105974","OTU_107258","OTU_108747","OTU_114821","OTU_114946","OTU_125439","OTU_131765","OTU_132150","OTU_142000","OTU_144643","OTU_145149","OTU_162077","OTU_164515","OTU_180927","OTU_200359","OTU_204197","OTU_204845","OTU_236623","OTU_239506","OTU_244707","OTU_247733","OTU_248474","OTU_248759","OTU_255669","OTU_332405","OTU_361804","OTU_370058","OTU_370431","OTU_389328","OTU_399586","OTU_423742","OTU_428237","OTU_469893","OTU_469920","OTU_470213","OTU_470477","OTU_470738","OTU_470747","OTU_470805","OTU_470993","OTU_471122","OTU_471141","OTU_471156","OTU_484296","OTU_484401","OTU_484462","OTU_500281","OTU_515620","OTU_516119","OTU_521268","OTU_526804","OTU_528842","OTU_529659","OTU_529857","OTU_530801","OTU_535825","OTU_539347","OTU_540352","OTU_543491","OTU_544531","OTU_554755","OTU_561636","OTU_566658","OTU_568929","OTU_570119","OTU_571665","OTU_588912","OTU_590169"
"OTU_530801",3447.82712028462,15987.9584575943,-1668.71680269973,-3637.8798723382,25058.9074451944,1913.3927169989,-7988.53854706221,-485.227868466489,-16968.9961282896,-8181.89775283838,-4737.13044786271,-7964.05878198085,-2256.29797781615,21948.2225579449,3426.92964212839,64530.5609271177,-7792.30935750536,-58.1990660806781,15034.3618741171,-1562.73930047612,2942.61010830325,-12115.1686025218,-27773.1198529796,-17630.666588186,-2430.3649741014,235244.428857322,20232.2384502695,1131.4871553393,5479.84889865537,8164.91783079579,14567.4272615497,296.143187882593,-20823.2515826924,344.99055616596,-2164.72839167059,76.7458536074923,26285.7298174018,13019.1656464187,51551.4456521739,-4151.53290953801,14555.4795819599,1373.25083712656,-135.202623868571,4441.91533249621,163197.634280333,1986.97873175326,1625.08124051693,-10008.2362004918,1227.70733270549,13650.8601083032,2788.66692826872,122592.741772615,-57560.2240098362,17989.157392874,76062.6527363575,7650.38417569194,5322.29629048292,1054.57921310103,2425.18720242767,-546.77736357453,8973.83487678543,8403.04138544446,-161.374378695129,-3177.48633129284,98414.4024485952,-28533.8220190446,-21037.4836106315,1974.16156542667,8305.13328624496,-14650.9371501073,607.165816460001,27453.1392376916,11852.5720190446,9591.83033798985,1815.46851619317,2070.37244283995,1903.90987809344,159386.229307278,456.741197090985,9349.30787945377,401942.468751635,24133.4506487731,-214.067689530686,4213.2027939099,1615.95342175483,37675.6198529796,8892.11761628211,29267.5168994925,844.054844869984,-355.854784701512,4177.93759483074,35610.1623894731,62473.6750117721,-5125.47049128865,-1247.39959713284,1130.62072934652,13367.1576937163,18408.9121671114,-2630.89042798096,114295.569638466,5473.00487887825,34164.1656071784,56826.7258802909,9075.26216449537,49702.7055930518,9071.12715167687,13095.1023518024,399860.736645215,6410.10868257207,5765.51186365301,3871.16019201591,105546.629990059,-1064.94277455135,-1072.41894260451,76313.6148694606,-1507.34936953906,1688.063137655,5155.55687228588
"OTU_535825",5282.55504107152,4057.51005859886,4105.8033668184,2968.08118819652,153069.649427091,9103.30923978444,-2719.79686600743,-293.199929367446,88835.3244650238,21046.0083320253,835.048330978915,24816.293622142,28765.3432480511,4295.90201695181,-674.719693402396,99357.5119813739,19716.9636634751,113.259313033014,1306.60702139905,1653.12830272589,-2694.25235441846,15609.5116805316,6249.52342646366,3809.38392716999,3913.09379741537,142786.270745043,157.368283367342,2589.04797781615,787.736135091299,4430.35433997803,76595.9279940355,748.025846282635,30273.1850049704,435.561633443206,3203.70794747031,266.436862345001,-2673.12457489667,-34965.2519227751,36223.8043478261,8367.62972845707,13518.2924841731,2471.02275937843,1255.45968712395,11042.3681656464,107438.576924083,-1303.73991524094,7502.17498561189,9917.11226652017,2886.43101553916,45406.8092397844,279.81961230576,-70270.4657562915,119785.426489824,151965.893475645,189377.385536023,406.583137131795,12322.5943467797,-137.174292366452,4614.42471092973,1629.20261078847,324121.782451734,19851.649623293,1365.00681473343,2099.44702558468,-9124.35915345576,24651.2552974415,36427.2854863182,5055.76937163187,4391.5544263067,25155.3783419662,2144.01470203526,702.016729451159,5647.6396300947,4829.35764924397,342329.843535813,2839.99399623293,-1113.22781614608,-1312.04039135667,7829.31660388217,3989.61005598284,194366.219955004,-5947.29939046722,2377.96426515984,6473.43374928059,6175.16458693036,-13318.0669047245,-633.411002982263,10961.9730419086,-568.698896039345,795.139617014597,3174.2356511275,-140610.210262648,166460.835125307,1424.24067388688,4346.87734787841,1048.37970229687,-2964.54422382671,-3095.64950557212,8629.15312876053,251630.660505938,1839.24066080678,20748.8495919008,56404.6658033799,6331.45436352221,9071.12715167687,43460.1999162873,31689.5854523099,-2648.28088212212,-4299.06398786166,10194.1203238633,-2271.65949877047,-41570.7408046879,2073.37805420394,3127.95306859206,137362.934154764,5029.90233087427,2480.29332129964,6220.18661382305
"OTU_539347",9680.03068592058,5870.17315439753,10538.0911813949,10479.8468712395,127032.826322398,7895.88840056506,-4255.6504342594,-1024.94042013289,140915.42601894,-9554.40361272432,1033.66045361796,51483.6836315597,54393.9170590697,5483.7222701826,-1847.30767017213,168375.364293936,47545.4754748077,-2458.3172578873,162.853973735154,2345.39749123633,-3408.93406320306,46769.4355412546,17270.4901245226,26891.1097420604,12451.3220844451,217209.352155601,-8130.01148433004,4804.88067022445,545.154397530477,10565.2196280019,204539.195612934,-724.927784753832,66162.346047193,1979.1627295558,3688.15888400565,1243.97973892115,-5800.2171689426,-30472.8107047559,6959.94202898551,6717.62159263329,14497.5985324125,2029.91212787108,2495.73192329828,8889.81916758227,48190.6128682049,-2360.15676502904,6143.73417307592,28802.1815779836,4149.20042641134,51907.3268063622,2341.56266677131,35810.8238764192,-82030.640179459,153202.257991943,328426.622233558,2956.6211348297,14832.5133417046,1210.68057081568,9856.96825459112,-1327.71146601789,362984.950531052,28516.6109846701,4475.19910532099,-12.9820017788939,22834.5797493852,67366.2764610475,73452.5603123528,6634.71821535081,7201.53198085073,10007.8029744153,3976.88238371789,-403.347603725213,8132.91194474965,9721.45764662795,669882.661133783,7803.77991419453,985.152239313556,-73180.1659995814,20077.7461544499,5292.33332025323,273268.595432428,2155.52555852038,6326.85834248941,13115.6495709726,12399.0347538325,-23478.0770810443,2564.4075890755,14105.7663893685,229.971603097368,987.854078375974,2895.75609532779,-245879.107753885,347074.634214932,-5075.24785486318,9760.73846334955,8518.56745408884,-3058.33461518338,-2972.92714382881,13764.5285931042,248383.386242348,-14437.5955763093,-28612.6880395542,47096.2786454246,11981.817990373,13095.1023518024,31689.5854523099,79338.5482655784,169350.805027991,-10825.687372469,11881.374365615,-2086.27473447392,-95922.3851566996,2493.71469680322,-1081.41440380893,159986.831109716,8711.98787474494,5133.71140061738,4180.08679956051
"OTU_540352",94889.1836184796,110914.416182703,580073.123947052,75635.7960550411,9718672.43980537,474456.467038142,1326.36561502642,-22.1214749123633,638483.281640768,125205.167372992,68549.6259090671,496087.241144771,969864.805472715,91090.4144692094,48813.7177706273,1381860.29817402,1097438.04563648,45283.5361795636,-42081.4654685293,60721.0933396118,187978.108342489,-95219.4089363261,189834.777245854,565701.853241249,250416.860265264,6637353.51869147,84975.7356772877,44194.9905300058,2426.27690577094,290510.699890127,2820022.26003244,27276.4089494062,585061.253113064,51690.1998247266,66435.1069167582,79380.7030293517,506360.234212316,149571.799168105,203532.742753623,152134.968372312,185382.460720452,75920.7606602836,62338.2001124889,-785.490608486371,1969256.32693716,112989.735389525,466433.634581175,461624.205789253,111144.577695809,338887.622835243,-2569.84426829906,4641753.25839743,-368154.083490295,2340030.83474598,5542225.01344634,192280.482760425,50649.9802752054,48184.1070083189,556451.967692147,-14631.9025793962,1548787.43258515,252468.707044943,79154.8236671375,26043.4032857218,2095156.37764872,1130368.55242505,1011627.55477947,23020.242217339,113010.584432062,269852.390990425,71097.0609009575,128324.0204442,367908.367864804,117806.673756082,13489418.6826898,144022.300005232,80310.0823130853,728042.673651441,477383.783903626,116166.645856224,10158370.5540077,818126.236069691,130147.655509339,229428.768142102,361637.296970648,1876651.80246429,617562.702479987,587031.325485272,29142.3495134202,23327.1611599435,69885.0636085387,5271593.57443886,724435.224362999,-42268.9457829749,165079.909681892,124317.69264375,186650.330141788,137217.117066918,165058.419164966,1560572.78331502,133850.673599121,699877.466750379,-151618.033825145,248912.904567572,399860.736645215,-2648.28088212212,169350.805027991,37123253.0748967,316263.169387328,137340.684534087,210198.404698373,3997969.21931408,-19283.7434730288,30755.201655941,689905.429615968,38151.1652409355,71201.7007010935,125274.286506566
"OTU_543491",-887.826531680008,2452.16363208288,-1362.00121644954,-3778.14874692618,394268.819782347,20197.524616753,-1037.93144718255,1398.06440642495,7442.87798880343,94396.298592581,4922.23964055878,-26388.2256186889,22149.6609899022,31256.2658923246,4494.56279757233,-34874.973983676,134619.1301601,10865.9012583059,20047.7057500131,2081.45953016272,22221.1043268979,13284.129846178,-371.202545387956,38254.5041856328,3631.26297546173,167431.401376027,33409.4902945639,-1270.72369591378,3819.26976403495,22441.8350337467,-103211.561751164,7620.122194318,-35502.7788547062,2545.50599068697,-457.016637890441,-2749.00858054727,67022.0443677078,67385.9963114111,55409.6050724638,5069.86318212735,9578.63688327316,-345.380474022916,-1331.19911840109,2806.61725003924,59529.5275597761,1498.86931669544,20287.1069821587,17620.0342829488,-2861.12583058651,-26153.8558180296,2870.70718882436,393936.588983938,444586.783485063,3444.65877936483,-122198.438601999,3953.85772772459,-9247.59518390624,2766.54837021922,9141.93098937896,5015.8244257835,-98457.3717888348,-511.32417726155,-1577.98981060012,-1542.14539841992,-720.659263328625,4781.88120650866,-24056.8058520379,5798.24604980903,1083.37067702611,69113.0379846178,-819.648001360331,25595.2834981426,24728.7383587087,5595.11681839586,359076.550332235,-1577.5107780045,5694.07634855857,227512.524407471,15560.4665018574,7153.79342594046,204762.849121017,19187.5406398786,-3238.91807931774,12956.0113273688,-6355.11460785853,217083.999646837,10848.9383273165,61673.4170067493,263.987861664835,598.293125098101,1261.57510594883,896596.724781562,-26164.9486475174,5379.84916025742,-6979.62585674672,938.864019253911,10917.621684194,6972.83490294564,-5199.01606236593,-104905.650682781,50057.2771150526,246753.896392508,84584.9442918432,5587.42413540522,6410.10868257207,-4299.06398786166,-10825.687372469,316263.169387328,95107.3374666457,-2820.91920420656,24948.5206273217,368192.408648564,1318.03270025637,13672.6938340397,-30845.5777350494,1604.08918013917,-1311.33555695077,5359.9522707058
"OTU_544531",1520.52292941977,1647.024106629,10155.987377701,5915.77215769372,55222.8161068383,3777.71608329409,4896.59795688798,2212.21380735625,16505.9105320986,21326.4373986292,7805.84166535866,21960.6361507874,11889.025637001,-965.338251451891,1652.70564537226,24225.8633390886,35408.4013106263,1536.76886150787,2573.28691204939,2502.57933082195,341.38274996076,7390.65342960289,18340.610840789,13776.1673991524,5551.36893737247,47138.7128132685,791.686888505206,2857.10233872234,2200.25880290901,-210.520535761,36153.7474362999,1461.40888400565,33084.1386098467,1819.07731648616,3505.04708836917,1846.72820854915,-10155.9009313033,-12762.3645947784,5588.52898550725,5302.93801339402,3568.81063935541,4665.80733008947,3647.46633181604,6850.91508397426,99198.1264715115,4184.97903259562,3142.70631245749,20035.7386987914,5672.41457385026,32328.795793439,2803.44567833412,9376.20461204416,91277.7160048135,58577.9472610265,120559.706940302,458.584432061947,3372.71586093235,226.247776382567,1407.41147386596,1886.40523465704,136468.288560142,10862.7208052111,2255.11328676817,7164.47056976927,926.020679642128,18761.3290299796,17234.9838853137,673.427026107885,679.335792392612,25762.6385313661,3295.87129179093,-208.306728404751,1275.667346832,3762.33557003087,163947.895764663,3894.35173703762,306.436639983257,38708.340684351,5516.86107623084,2645.27571548161,15680.4885418302,5684.30991994977,4641.94069481505,361.621004028672,16215.5399073929,6691.92539109507,1914.77045728039,2604.84371893476,885.085556950767,3870.92539109507,1725.82455658452,-25746.4891958353,95803.1298200178,10955.112371161,10899.9455475331,5964.49758018103,-1415.32770888924,-1195.32218908596,7670.81131952075,181856.763485586,7752.66389368493,24928.566198399,36400.4983126668,8348.15339036258,5765.51186365301,10194.1203238633,11881.374365615,137340.684534087,-2820.91920420656,14129.9899544812,1303.4866713755,-22588.3290299796,997.503910950662,2945.53672892795,62828.3680086852,1196.28752681421,921.415371736514,9166.06220896772
"OTU_554755",1003.29797781615,1097.41454769005,3940.38336472558,-320.524655993303,213374.270522681,11994.7976115733,2309.85755768325,1188.68915136295,25847.2059069743,34701.5641971433,3852.77787369853,-6859.94936692304,40315.6211609899,24212.7072803851,2609.0087113483,9200.16793543661,144001.465481609,6460.26054256265,15208.3100245906,1843.1811986606,22993.8918144718,23538.103568252,15334.3704677445,28089.5247867943,8417.90836080155,95703.2101187673,24030.1849395699,659.737913985246,2719.33392193795,13805.457646628,-27506.3784204468,3075.19270915084,-7929.23235494166,2470.8059697588,639.10482394182,-594.399544812431,31542.9438994402,23998.3263223984,29340.1594202899,3253.44906608068,1631.64127818762,583.005938366557,-540.237521582169,-560.870650865903,35888.3123790091,1436.40234395438,10632.8873279967,20172.5099147177,-749.492662062471,-2027.08644639774,1815.02585936274,233710.02168681,69007.3540914561,-4571.40783759745,17655.2217208183,2283.83971642338,-2868.73559880709,2992.87804112384,4083.64771359807,1292.03641500549,-275.401415267096,996.604719300999,304.199550044472,-1589.10989902161,24929.5704494323,27830.8276565688,-19135.7300920839,4203.46132213677,1331.11193951761,32050.2262988542,378.692225187045,14319.4547690054,11090.5274158949,4294.50264218071,562590.736919897,1322.51996023649,5669.01355098624,99097.3027128133,11203.5633469366,4369.91975357087,134429.31128028,12176.9138413645,-375.427523151781,18111.6360330665,9234.00824046461,214450.274459792,6410.04086224036,32578.3821090357,430.089350180505,532.883155443939,2332.34411133783,340232.361076231,62656.7419426568,940.149544812431,-1249.96213310312,3059.70040025114,3052.76990791608,4754.62478417831,545.639708575315,72832.8359362737,21981.8241249411,173524.833856537,59835.1635928426,5471.61731543975,3871.16019201591,-2271.65949877047,-2086.27473447392,210198.404698373,24948.5206273217,1303.4866713755,27606.1416836708,236002.099879663,2207.44749646837,4905.88987861665,12199.9704258881,1794.28547323811,-664.274603672893,5345.44646314027
"OTU_561636",2986.10082143044,34553.824360383,-58906.5522288495,-68147.3907288233,3244813.67694763,176190.829723225,-33332.0713781196,9198.41445612934,-151034.695482133,347920.40939413,218.263721027573,-280123.428281798,371286.122207398,281198.116425993,34929.4104797782,39253.2686129859,1081986.78051588,53233.0775650081,172800.064341024,2292.65663422801,207352.702911631,137451.686509182,34160.7909930414,123506.852456443,24633.1295714958,1799684.00548056,295494.648276042,-9210.01145816983,34827.8640061738,217112.931002459,-596249.537945378,31222.0350415947,-391747.299900591,13472.1275964004,-11214.7830795793,-15841.4584052739,682305.975893371,248421.642703919,576102.496376812,5880.44964160519,62159.9004080992,-1058.9035080835,-14166.0997357819,-21274.4772667818,562948.79210485,26705.7814053262,146867.202610788,31789.9083738817,-28997.7528776226,-157919.811581123,32331.3668837964,3903166.08342489,1131942.01530372,-377057.920342175,-369309.963192591,41332.0939020562,-71242.6855281745,25442.2895149898,100791.262334537,9302.72612881285,-1131624.97415372,-76106.6488384869,-14545.439792288,-26399.07398106,593455.682872914,24866.2581227437,-515486.004041752,41472.4381572752,37872.1501203369,240169.719013237,-10403.1987129179,265553.171545545,164164.509993198,85221.6964631403,5485941.63883221,-13660.9352927327,51589.1357060639,1812748.31898446,43047.9625124261,84856.5996703814,2791506.09112907,174382.396248627,-36970.8777402815,147103.08802909,-47236.4836237116,1989416.08581855,95895.5154476011,421503.881128028,7030.50758645948,-8843.97939883849,25872.7383848689,4803329.87083399,27492.0503322346,-11217.8097106681,-63691.4421728666,-6383.06537435253,101443.941610422,120674.767134934,-59610.04974363,76792.9238868833,292436.534230628,2058253.77444671,440991.899400931,43607.7032124732,105546.629990059,-41570.7408046879,-95922.3851566996,3997969.21931408,368192.408648564,-22588.3290299796,236002.099879663,4392655.88680479,9015.57557683252,53284.6193428557,-144870.041542406,-8313.25773034061,-1951.47053052896,23733.8337257364
"OTU_566658",1946.72102757286,-187.683840841312,1778.26037252132,1772.86200491812,51730.992086538,2961.30532883378,1313.71548160938,174.86319520745,37008.4402893319,-5639.48022288495,2178.25371474912,11342.4875608225,19973.6112070319,4481.1776016324,-218.529234029195,8468.46119133574,24716.6437634071,-431.664508449746,997.198765238319,973.881625071941,1831.66764767436,15940.0751451891,7435.81360853869,7784.59365353424,3119.27221001413,57199.2407523675,34.2873698529797,443.11165175535,305.920028253021,6378.07156124104,32724.7555459635,-391.679851410035,11062.0944121802,1150.87770104118,1748.18932140428,525.992792863496,7217.24272746298,-3839.99285826401,7161.09057971014,4206.76659865013,1104.20814367185,1387.93254591116,1064.84228012348,509.009339193219,3303.07453042432,860.23583424894,2595.19218594674,6246.93963532674,1495.9979464239,581.098807094648,-32.7482080259509,37470.7061424162,-34576.1348296971,14312.2714382881,23853.4199759326,515.981060011511,2157.78466227175,400.014348872495,2718.4178438759,-647.89178831162,20295.1486161251,2679.51827290326,710.316303039816,1945.2412755716,4594.51981635536,23420.0584811385,27371.7584628264,2500.26034636112,486.157575995396,-1121.66458693036,1277.74508188144,1061.84055354994,2396.09369277455,800.129663056558,235943.213140271,1155.40739287396,654.496795374876,-14971.2210929734,4563.28625804426,1782.55136556271,40179.9288834824,-73.683526918851,1432.58976874379,5675.67464552922,5490.97459844085,17851.9001595772,-204.330560351593,5905.71503688589,601.579854026056,985.577695809135,146.552778213781,-12389.8541176163,13934.0792654214,3638.04706220897,2646.70297703134,1365.97011196568,363.51570920316,-119.964879924659,2314.87792340292,8335.9871684194,-2981.44357243761,6250.2900251138,-554.707973630513,2250.62137027154,-1064.94277455135,2073.37805420394,2493.71469680322,-19283.7434730288,1318.03270025637,997.503910950662,2207.44749646837,9015.57557683252,2352.13927693193,-710.52392350756,6557.36982681944,1812.21007952702,781.739195835295,644.533053419139
"OTU_568929",-1989.08825145189,-522.850481347774,598.009352273322,-954.802255009679,52292.5624182494,2776.01882226757,885.468045309475,1908.23570344792,-30908.5125568984,81534.5022105373,659.378616648355,-12211.1272170774,-8675.82109035735,1903.30874274054,2707.4050384555,-24006.3898262962,42149.2420603778,6644.94938000314,6314.0287631455,894.465494689478,4450.15288023858,110.350481347774,13442.9998561189,6263.22830010987,789.04758541307,-29374.9395568461,10956.1953120912,141.384882017475,60.7070580233349,-1957.55920054413,-48768.7664416889,5223.37775336159,-9246.27434207084,193.96991576414,-641.869630617904,-1359.7176529064,2587.3721550777,-3049.23601737038,9646.00724637681,2117.45455972375,2613.74522576257,-1933.29668288599,-1253.00529744153,4279.90513001622,54234.83163292,2086.01835138387,3105.18373620049,12211.5413200439,-2428.13365248784,6252.4789671951,2489.39868152566,68725.9723355831,399114.286545807,16754.3993486109,-8921.33486370533,-915.476390414901,-6181.54750693245,370.155548579501,-1594.47161617747,6391.38124574897,45960.5333804217,1042.79243185267,-547.34660963742,-2486.5457018783,-29136.1139930937,-25444.0106472035,-34770.0552111129,-961.995304243185,374.972440223931,68375.2071495841,-935.049338146811,1975.46998116465,4546.88021242087,2574.60176319782,-51447.6878433527,-203.49856118872,665.3788520902,112712.913566682,-1360.50621304871,-1092.87142259195,-47743.9232328781,1517.86481714017,-1034.43420708418,-2760.32251608853,1174.86258044263,41518.9023177942,2032.00808350337,17514.9396091665,-689.800476115733,-351.637537278292,1343.16988437189,185658.238803432,56957.6925783498,-1704.99973839795,-2688.84110291425,1720.81398786166,-1227.41028357662,-112.451525139957,-883.142677758594,100527.034819233,32881.3013524826,93089.1389630095,64199.2777952179,2322.50970543609,-1072.41894260451,3127.95306859206,-1081.41440380893,30755.201655941,13672.6938340397,2945.53672892795,4905.88987861665,53284.6193428557,-710.52392350756,11859.1619055093,24083.5864202375,-85.8739601318474,-1517.53546015801,6326.76756657772
